tripduration,starttime,stoptime,start_station_id,start_station_name,start_station_latitude,start_station_longitude,end_station_id,end_station_name,end_station_latitude,end_station_longitude,bikeid,usertype,birth_year,gender,customer_plan
198,2/23/2018 16:56:11,2/23/2018 16:59:29,301,E 2 St & Avenue B,40.72217444,-73.98368779,403,E 2 St & 2 Ave,40.72502876,-73.99069656,14581,Subscriber,1996,male,
2787,6/25/2016 19:16:44,6/25/2016 20:03:11,510,W 51 St & 6 Ave,40.7606597,-73.98042047,346,Bank St & Hudson St,40.73652889,-74.00618026,20608,Subscriber,1952,female,
462,9/10/2014 11:41:24,9/10/2014 11:49:06,296,Division St & Bowery,40.71413089,-73.9970468,320,Leonard St & Church St,40.717571,-74.005549,18903,Subscriber,1948,male,
775,3/29/2015 16:08:00,3/29/2015 16:21:00,336,Sullivan St & Washington Sq,40.73047747,-73.99906065,509,9 Ave & W 22 St,40.7454973,-74.00197139,17605,Subscriber,1952,male,
1210,4/4/2015 10:21:15,4/4/2015 10:41:26,285,Broadway & E 14 St,40.73454567,-73.99074142,494,W 26 St & 8 Ave,40.74734825,-73.99723551,19998,Subscriber,1948,male,
1006,5/4/2017 9:02:16,5/4/2017 9:19:03,432,E 7 St & Avenue A,40.72621788,-73.98379855,3258,W 27 St & 10 Ave,40.75018156,-74.00218427,15503,Subscriber,1997,male,
262,9/25/2015 20:33:23,9/25/2015 20:37:46,391,Clark St & Henry St,40.69760127,-73.99344559,392,Jay St & Tech Pl,40.695065,-73.987167,23310,Subscriber,1996,male,
832,5/9/2018 11:39:31,5/9/2018 11:53:23,327,Vesey Pl & River Terrace,40.7153379,-74.01658354,350,Clinton St & Grand St,40.71559509,-73.9870295,32332,Subscriber,1999,male,
456,7/12/2016 17:37:04,7/12/2016 17:44:40,350,Clinton St & Grand St,40.71559509,-73.9870295,401,Allen St & Rivington St,40.72019576,-73.98997825,23193,Subscriber,1951,female,
786,7/7/2016 15:28:05,7/7/2016 15:41:12,401,Allen St & Rivington St,40.72019576,-73.98997825,532,S 5 Pl & S 4 St,40.710451,-73.960876,18839,Subscriber,1996,male,
312,1/7/2018 16:53:03,1/7/2018 16:58:16,3438,E 76 St & 3 Ave,40.77224854,-73.95842135,3147,E 85 St & 3 Ave,40.77801203,-73.95407149,30211,Subscriber,1998,male,
967,6/11/2014 20:41:31,6/11/2014 20:57:38,284,Greenwich Ave & 8 Ave,40.73901691,-74.00263761,483,E 12 St & 3 Ave,40.73223272,-73.98889957,16003,Subscriber,1997,male,
891,7/28/2016 11:20:16,7/28/2016 11:35:08,470,W 20 St & 8 Ave,40.74345335,-74.00004031,461,E 20 St & 2 Ave,40.73587678,-73.98205027,22397,Subscriber,1948,male,
288,2/16/2018 12:10:01,2/16/2018 12:14:50,433,E 13 St & Avenue A,40.72955361,-73.98057249,3656,E 2 St & Avenue A,40.72307749,-73.98583621,20940,Subscriber,2000,female,
103,5/10/2018 17:25:37,5/10/2018 17:27:20,301,E 2 St & Avenue B,40.72217444,-73.98368779,317,E 6 St & Avenue B,40.72453734,-73.98185424,30221,Subscriber,1996,male,
2421,10/7/2015 23:31:25,10/8/2015 0:11:47,3178,Riverside Dr & W 78 St,40.78414472,-73.98362492,330,Reade St & Broadway,40.71450451,-74.00562789,23793,Subscriber,1952,male,
381,7/15/2014 7:07:49,7/15/2014 7:14:10,327,Vesey Pl & River Terrace,40.7153379,-74.01658354,276,Duane St & Greenwich St,40.71748752,-74.0104554,18804,Subscriber,1951,female,
183,8/4/2015 9:03:29,8/4/2015 9:06:33,507,E 25 St & 2 Ave,40.73912601,-73.97973776,461,E 20 St & 2 Ave,40.73587678,-73.98205027,16901,Subscriber,1996,male,
1748,7/25/2017 13:30:45,7/25/2017 13:59:53,3130,21 St & Queens Plaza North,40.75325964,-73.94335788,546,E 30 St & Park Ave S,40.74444921,-73.98303529,30139,Subscriber,1998,male,
288,7/11/2014 0:51:12,7/11/2014 0:56:00,223,W 13 St & 7 Ave,40.73781509,-73.99994661,238,Bank St & Washington St,40.7361967,-74.00859207,19225,Subscriber,1996,male,
1344,9/22/2016 17:34:04,9/22/2016 17:56:29,3357,W 106 St & Amsterdam Ave,40.8008363,-73.96644925,3158,W 63 St & Broadway,40.77163851,-73.98261428,24875,Subscriber,1950,male,
953,2/17/2015 17:59:00,2/17/2015 18:14:00,325,E 19 St & 3 Ave,40.73624527,-73.98473765,517,Pershing Square South,40.751581,-73.97791,18133,Subscriber,1952,male,
160,10/7/2017 16:11:45,10/7/2017 16:14:26,408,Market St & Cherry St,40.71076228,-73.99400398,408,Market St & Cherry St,40.71076228,-73.99400398,20212,Subscriber,1998,male,
434,7/19/2013 17:54:10,7/19/2013 18:01:24,382,University Pl & E 14 St,40.73492695,-73.99200509,540,Lexington Ave & E 26 St,40.74147286,-73.98320928,16007,Subscriber,1952,male,
1048,5/6/2014 10:20:36,5/6/2014 10:38:04,385,E 55 St & 2 Ave,40.75797322,-73.96603308,493,W 45 St & 6 Ave,40.7568001,-73.98291153,18140,Subscriber,1942,male,
352,1/31/2018 20:10:32,1/31/2018 20:16:24,349,Rivington St & Ridge St,40.71850211,-73.98329859,433,E 13 St & Avenue A,40.72955361,-73.98057249,33167,Subscriber,1996,male,
787,7/7/2017 14:15:30,7/7/2017 14:28:37,3171,Amsterdam Ave & W 82 St,40.78524672,-73.97667321,3141,1 Ave & E 68 St,40.76500525,-73.95818491,25969,Subscriber,1939,male,
425,7/26/2016 18:57:09,7/26/2016 19:04:15,358,Christopher St & Greenwich St,40.73291553,-74.00711384,345,W 13 St & 6 Ave,40.73649403,-73.99704374,19091,Subscriber,1999,male,
159,5/25/2015 13:52:52,5/25/2015 13:55:31,468,Broadway & W 55 St,40.7652654,-73.98192338,173,Broadway & W 49 St,40.76064679,-73.98442659,21025,Subscriber,1945,female,
412,3/3/2016 17:32:54,3/3/2016 17:39:47,236,St Marks Pl & 2 Ave,40.7284186,-73.98713956,266,Avenue D & E 8 St,40.72368361,-73.97574813,14922,Subscriber,1945,male,
759,8/17/2017 15:37:26,8/17/2017 15:50:05,509,9 Ave & W 22 St,40.7454973,-74.00197139,357,E 11 St & Broadway,40.73261787,-73.99158043,29567,Subscriber,1998,female,
220,2/5/2018 17:01:04,2/5/2018 17:04:44,72,W 52 St & 11 Ave,40.76727216,-73.99392888,478,11 Ave & W 41 St,40.76030096,-73.99884222,27247,Subscriber,1947,male,
512,8/10/2017 9:10:21,8/10/2017 9:18:54,330,Reade St & Broadway,40.71450451,-74.00562789,3474,6 Ave & Spring St,40.7252557,-74.00412083,28531,Subscriber,1997,male,
189,3/15/2016 17:57:57,3/15/2016 18:01:06,284,Greenwich Ave & 8 Ave,40.73901691,-74.00263761,238,Bank St & Washington St,40.7361967,-74.00859207,23940,Subscriber,1951,male,
421,5/22/2018 12:33:22,5/22/2018 12:40:23,498,Broadway & W 32 St,40.74854862,-73.98808416,3635,W 36 St & 9 Ave,40.75462324,-73.99516761,32233,Subscriber,1996,male,
764,10/14/2013 7:56:44,10/14/2013 8:09:28,2022,E 59 St & Sutton Pl,40.75849116,-73.95920622,517,Pershing Square S,40.75149263,-73.97798848,20617,Subscriber,1949,male,
361,10/22/2017 22:02:19,10/22/2017 22:08:21,285,Broadway & E 14 St,40.73454567,-73.99074142,433,E 13 St & Avenue A,40.72955361,-73.98057249,27379,Subscriber,1996,male,
479,11/30/2015 23:52:24,12/1/2015 0:00:24,461,E 20 St & 2 Ave,40.73587678,-73.98205027,312,Allen St & E Houston St,40.722055,-73.989111,24273,Subscriber,1997,male,
227,8/20/2015 19:42:54,8/20/2015 19:46:42,293,Lafayette St & E 8 St,40.73028666,-73.9907647,297,E 15 St & 3 Ave,40.734232,-73.986923,23686,Subscriber,1951,male,
669,7/16/2014 13:11:09,7/16/2014 13:22:18,528,2 Ave & E 31 St,40.74290902,-73.97706058,466,W 25 St & 6 Ave,40.74395411,-73.99144871,18800,Subscriber,1948,male,
996,10/13/2015 11:27:16,10/13/2015 11:43:52,441,E 52 St & 2 Ave,40.756014,-73.967416,362,Broadway & W 37 St,40.75172632,-73.98753523,21052,Subscriber,1944,female,
290,5/9/2018 19:58:24,5/9/2018 20:03:15,3306,10 St & 7 Ave,40.6662078,-73.98199886,3346,Berkeley Pl & 7 Ave,40.67514684,-73.97523209,25735,Subscriber,2000,female,
339,12/6/2017 6:58:04,12/6/2017 7:03:44,238,Bank St & Washington St,40.7361967,-74.00859207,470,W 20 St & 8 Ave,40.74345335,-74.00004031,27093,Subscriber,1951,male,
363,9/17/2013 12:53:52,9/17/2013 12:59:55,229,Great Jones St,40.72743423,-73.99379025,128,MacDougal St & Prince St,40.72710258,-74.00297088,18445,Subscriber,1950,female,
548,10/31/2017 21:52:29,10/31/2017 22:01:38,336,Sullivan St & Washington Sq,40.73047747,-73.99906065,297,E 15 St & 3 Ave,40.734232,-73.986923,32642,Subscriber,1998,male,
458,4/11/2018 13:27:24,4/11/2018 13:35:03,311,Norfolk St & Broome St,40.7172274,-73.98802084,386,Centre St & Worth St,40.71494807,-74.00234482,15357,Subscriber,1998,male,
259,7/18/2016 8:23:06,7/18/2016 8:27:26,263,Elizabeth St & Hester St,40.71759082,-73.9962244,330,Reade St & Broadway,40.71450451,-74.00562789,14942,Subscriber,1997,female,
600,9/29/2013 12:30:35,9/29/2013 12:40:35,153,E 40 St & 5 Ave,40.75206231,-73.9816324,503,E 20 St & Park Ave,40.73827428,-73.98751968,19496,Subscriber,1944,male,
342,9/21/2014 15:25:11,9/21/2014 15:30:53,465,Broadway & W 41 St,40.75513557,-73.98658032,362,Broadway & W 37 St,40.75172632,-73.98753523,16755,Subscriber,1943,male,
673,8/29/2016 12:49:05,8/29/2016 13:00:18,224,Spruce St & Nassau St,40.71146364,-74.00552427,415,Pearl St & Hanover Square,40.7047177,-74.00926027,23236,Subscriber,1948,female,
91,4/6/2017 18:10:04,4/6/2017 18:11:36,326,E 11 St & 1 Ave,40.72953837,-73.98426726,504,1 Ave & E 16 St,40.73221853,-73.98165557,27566,Subscriber,1996,male,
141,4/24/2015 12:58:03,4/24/2015 13:00:25,410,Suffolk St & Stanton St,40.72066442,-73.98517977,311,Norfolk St & Broome St,40.7172274,-73.98802084,17094,Subscriber,1941,female,
216,2/28/2018 8:49:05,2/28/2018 8:52:41,3538,W 110 St & Amsterdam Ave,40.802692,-73.96295,3542,Amsterdam Ave & W 119 St,40.8086249,-73.9596214,32951,Subscriber,1997,male,
735,6/25/2014 8:08:53,6/25/2014 8:21:08,358,Christopher St & Greenwich St,40.73291553,-74.00711384,79,Franklin St & W Broadway,40.71911552,-74.00666661,21479,Subscriber,1949,male,
277,12/20/2013 8:48:01,12/20/2013 8:52:38,496,E 16 St & 5 Ave,40.73726186,-73.99238967,357,E 11 St & Broadway,40.73261787,-73.99158043,15887,Subscriber,1945,male,
454,9/21/2015 17:54:32,9/21/2015 18:02:07,426,West St & Chambers St,40.71754834,-74.01322069,3002,South End Ave & Liberty St,40.711512,-74.015756,17488,Subscriber,1950,male,
737,6/23/2017 18:30:05,6/23/2017 18:42:22,501,FDR Drive & E 35 St,40.744219,-73.97121214,445,E 10 St & Avenue A,40.72740794,-73.98142006,16118,Subscriber,1996,male,
607,5/18/2016 14:49:30,5/18/2016 14:59:37,488,W 39 St & 9 Ave,40.75645824,-73.99372222,517,Pershing Square South,40.751581,-73.97791,22103,Subscriber,1952,male,
207,2/19/2018 12:54:07,2/19/2018 12:57:35,403,E 2 St & 2 Ave,40.72502876,-73.99069656,410,Suffolk St & Stanton St,40.72066442,-73.98517977,25333,Subscriber,1938,male,
261,9/27/2017 15:43:54,9/27/2017 15:48:15,537,Lexington Ave & E 24 St,40.74025878,-73.98409214,444,Broadway & W 24 St,40.7423543,-73.98915076,16654,Subscriber,1952,male,
378,6/12/2015 18:21:00,6/12/2015 18:27:00,448,W 37 St & 10 Ave,40.75660359,-73.9979009,529,W 42 St & 8 Ave,40.7575699,-73.99098507,19392,Subscriber,1952,unknown,
381,12/11/2017 16:59:10,12/11/2017 17:05:31,229,Great Jones St,40.72743423,-73.99379025,531,Forsyth St & Broome St,40.71893904,-73.99266288,32545,Subscriber,1996,male,
1485,11/18/2015 7:34:43,11/18/2015 7:59:29,3140,1 Ave & E 78 St,40.77140426,-73.9535166,515,W 43 St & 10 Ave,40.76009437,-73.99461843,18472,Subscriber,1950,male,
997,6/30/2017 21:16:34,6/30/2017 21:33:12,3417,Baltic St & 5 Ave,40.6795766,-73.97854971,364,Lafayette Ave & Classon Ave,40.68900443,-73.96023854,29695,Subscriber,1997,male,
290,7/12/2016 8:20:22,7/12/2016 8:25:12,263,Elizabeth St & Hester St,40.71759082,-73.9962244,330,Reade St & Broadway,40.71450451,-74.00562789,15842,Subscriber,1997,female,
194,4/29/2016 8:41:17,4/29/2016 8:44:32,3016,Kent Ave & N 7 St,40.72036775,-73.96165073,3093,N 6 St & Bedford Ave,40.71745169,-73.95850939,17041,Subscriber,1950,female,
729,6/20/2014 7:25:49,6/20/2014 7:37:58,147,Greenwich St & Warren St,40.71542197,-74.01121978,295,Pike St & E Broadway,40.71406667,-73.99293911,15085,Subscriber,1943,male,
91,6/22/2017 23:58:02,6/22/2017 23:59:34,376,John St & William St,40.70862144,-74.00722156,351,Front St & Maiden Ln,40.70530954,-74.00612572,29632,Subscriber,1999,male,
1563,12/22/2015 18:17:59,12/22/2015 18:44:02,250,Lafayette St & Jersey St,40.72456089,-73.99565293,518,E 39 St & 2 Ave,40.74780373,-73.9734419,23013,Subscriber,1949,male,
2135,5/2/2018 8:30:24,5/2/2018 9:05:59,3169,Riverside Dr & W 82 St,40.78720869,-73.98128127,465,Broadway & W 41 St,40.75513557,-73.98658032,30651,Subscriber,1945,male,
451,8/23/2014 17:27:58,8/23/2014 17:35:29,510,W 51 St & 6 Ave,40.7606597,-73.98042047,533,Broadway & W 39 St,40.75299641,-73.98721619,15883,Subscriber,1951,male,
979,7/7/2017 16:56:32,7/7/2017 17:12:52,3163,Central Park West & W 68 St,40.7734066,-73.97782542,3294,E 91 St & Park Ave,40.7835016,-73.955327,26043,Subscriber,1948,male,
414,8/27/2017 11:35:12,8/27/2017 11:42:07,3326,Clinton St & Centre St,40.67434,-74.00194698,3384,Smith St & 3 St,40.6787242,-73.99599099,25691,Subscriber,2001,female,
243,7/19/2013 19:11:21,7/19/2013 19:15:24,320,Church St & Leonard St,40.71743998,-74.00583475,319,Park Pl & Church St,40.71336124,-74.00937622,18560,Subscriber,1950,male,
839,8/2/2013 9:24:53,8/2/2013 9:38:52,168,W 18 St & 6 Ave,40.73971301,-73.99456405,517,Pershing Square S,40.75149263,-73.97798848,17780,Subscriber,1952,male,
264,9/20/2016 13:04:45,9/20/2016 13:09:10,3288,E 88 St & 1 Ave,40.778301,-73.9488134,3140,1 Ave & E 78 St,40.77140426,-73.9535166,20951,Subscriber,1999,male,
2130,12/29/2017 21:33:06,12/29/2017 22:08:36,460,S 4 St & Wythe Ave,40.71285887,-73.96590294,326,E 11 St & 1 Ave,40.72953837,-73.98426726,28499,Subscriber,1997,male,
509,5/5/2017 18:51:43,5/5/2017 19:00:12,402,Broadway & E 22 St,40.7403432,-73.98955109,336,Sullivan St & Washington Sq,40.73047747,-73.99906065,17901,Subscriber,2001,male,
266,11/8/2017 18:47:49,11/8/2017 18:52:16,432,E 7 St & Avenue A,40.72621788,-73.98379855,483,E 12 St & 3 Ave,40.73223272,-73.98889957,19736,Subscriber,1999,male,
228,7/29/2016 12:42:16,7/29/2016 12:46:05,280,E 10 St & 5 Ave,40.73331967,-73.99510132,383,Greenwich Ave & Charles St,40.735238,-74.000271,22410,Subscriber,1943,male,
373,7/21/2015 17:07:23,7/21/2015 17:13:36,285,Broadway & E 14 St,40.73454567,-73.99074142,375,Mercer St & Bleecker St,40.72679454,-73.99695094,21586,Subscriber,1941,male,
933,3/23/2016 11:43:08,3/23/2016 11:58:42,276,Duane St & Greenwich St,40.71748752,-74.0104554,297,E 15 St & 3 Ave,40.734232,-73.986923,19820,Subscriber,1952,male,
335,5/3/2018 16:56:28,5/3/2018 17:02:04,479,9 Ave & W 45 St,40.76019252,-73.9912551,529,W 42 St & 8 Ave,40.7575699,-73.99098507,14685,Subscriber,1950,female,
1827,8/14/2017 11:25:12,8/14/2017 11:55:39,3282,5 Ave & E 88 St,40.78307,-73.95939,485,W 37 St & 5 Ave,40.75038009,-73.98338988,28661,Customer,1999,male,
563,5/17/2014 13:56:20,5/17/2014 14:05:43,457,Broadway & W 58 St,40.76695317,-73.98169333,423,W 54 St & 9 Ave,40.76584941,-73.98690506,20876,Subscriber,1997,male,
480,11/25/2015 8:40:54,11/25/2015 8:48:55,358,Christopher St & Greenwich St,40.73291553,-74.00711384,79,Franklin St & W Broadway,40.71911552,-74.00666661,15170,Subscriber,1950,male,
231,6/16/2017 21:26:34,6/16/2017 21:30:25,3140,1 Ave & E 78 St,40.77140426,-73.9535166,3447,E 71 St & 1 Ave,40.76703432,-73.9562273,16457,Subscriber,1999,male,
909,6/23/2017 12:04:09,6/23/2017 12:19:18,320,Leonard St & Church St,40.717571,-74.005549,432,E 7 St & Avenue A,40.72621788,-73.98379855,28165,Subscriber,1951,male,
1019,8/31/2016 17:37:42,8/31/2016 17:54:41,315,South St & Gouverneur Ln,40.70355377,-74.00670227,511,E 14 St & Avenue B,40.72938685,-73.97772429,14615,Subscriber,1900,male,
425,12/7/2015 13:45:02,12/7/2015 13:52:07,472,E 32 St & Park Ave,40.7457121,-73.98194829,440,E 45 St & 3 Ave,40.75255434,-73.97282625,16735,Subscriber,1951,male,
352,9/22/2015 11:58:49,9/22/2015 12:04:41,2003,1 Ave & E 18 St,40.73381219,-73.98054421,483,E 12 St & 3 Ave,40.73223272,-73.98889957,20652,Subscriber,1996,male,
1091,10/11/2017 17:36:21,10/11/2017 17:54:32,228,E 48 St & 3 Ave,40.7546011,-73.97187886,312,Allen St & Stanton St,40.722055,-73.989111,20718,Subscriber,1997,female,
833,5/14/2015 23:41:28,5/14/2015 23:55:22,297,E 15 St & 3 Ave,40.734232,-73.986923,326,E 11 St & 1 Ave,40.72953837,-73.98426726,16554,Subscriber,1950,male,
233,12/15/2014 17:17:00,12/15/2014 17:20:53,217,Old Fulton St,40.70277159,-73.99383605,430,York St & Jay St,40.7014851,-73.98656928,19776,Subscriber,1952,male,
1704,1/6/2015 7:47:00,1/6/2015 8:15:00,521,8 Ave & W 31 St,40.75044999,-73.99481051,417,Barclay St & Church St,40.71291224,-74.01020234,21269,Subscriber,1950,male,
123,7/28/2016 16:48:56,7/28/2016 16:50:59,536,1 Ave & E 30 St,40.74144387,-73.97536082,527,E 33 St & 2 Ave,40.744023,-73.976056,16538,Subscriber,1998,male,
247,11/25/2014 20:39:35,11/25/2014 20:43:42,2008,Little West St & 1 Pl,40.70569254,-74.01677685,3002,South End Ave & Liberty St,40.711512,-74.015756,14959,Subscriber,1944,male,
2237,9/2/2017 8:48:28,9/2/2017 9:25:45,3137,5 Ave & E 73 St,40.77282817,-73.96685276,281,Grand Army Plaza & Central Park S,40.7643971,-73.97371465,17797,Subscriber,1998,female,
195,5/5/2014 18:50:32,5/5/2014 18:53:47,380,W 4 St & 7 Ave S,40.73401143,-74.00293877,254,W 11 St & 6 Ave,40.73532427,-73.99800419,21645,Subscriber,1946,male,
245,11/16/2017 0:18:57,11/16/2017 0:23:03,471,Grand St & Havemeyer St,40.71286844,-73.95698119,3077,Stagg St & Union Ave,40.70877084,-73.95095259,19531,Subscriber,1950,male,
400,7/13/2016 16:35:41,7/13/2016 16:42:21,2003,1 Ave & E 18 St,40.73381219,-73.98054421,300,Shevchenko Pl & E 7 St,40.728145,-73.990214,17407,Subscriber,1997,male,
623,7/20/2015 7:35:52,7/20/2015 7:46:16,455,1 Ave & E 44 St,40.75001986,-73.96905301,493,W 45 St & 6 Ave,40.7568001,-73.98291153,22442,Subscriber,1885,unknown,
1608,3/30/2018 11:31:02,3/30/2018 11:57:51,386,Centre St & Worth St,40.71494807,-74.00234482,3440,Fulton St & Adams St,40.69241829,-73.98949474,30524,Subscriber,1996,male,
871,10/23/2013 17:59:35,10/23/2013 18:14:06,457,Broadway & W 58 St,40.76695317,-73.98169333,524,W 43 St & 6 Ave,40.75527307,-73.98316936,17840,Subscriber,1951,male,
713,1/8/2016 8:25:41,1/8/2016 8:37:34,500,Broadway & W 51 St,40.76228826,-73.98336183,512,W 29 St & 9 Ave,40.7500727,-73.99839279,17715,Subscriber,1949,male,
1344,5/29/2018 23:35:36,5/29/2018 23:58:00,3232,Bond St & Fulton St,40.68962189,-73.98304269,146,Hudson St & Reade St,40.71625008,-74.0091059,31656,Customer,1996,male,
1471,10/28/2017 9:56:13,10/28/2017 10:20:45,3423,West Drive & Prospect Park West,40.66106337,-73.97945255,3409,Bergen St & Smith St,40.6867443,-73.99063168,15595,Subscriber,1944,unknown,
676,12/24/2017 11:57:38,12/24/2017 12:08:55,519,Pershing Square North,40.751873,-73.977706,3142,1 Ave & E 62 St,40.7612274,-73.96094022,29781,Subscriber,1952,male,
960,10/31/2015 12:43:09,10/31/2015 12:59:09,3177,W 84 St & Broadway,40.7867947,-73.977112,450,W 49 St & 8 Ave,40.76227205,-73.98788205,22554,Subscriber,1947,male,
847,5/2/2018 20:26:59,5/2/2018 20:41:06,426,West St & Chambers St,40.71754834,-74.01322069,335,Washington Pl & Broadway,40.72903917,-73.99404649,20085,Subscriber,1945,male,
1994,8/30/2016 13:34:33,8/30/2016 14:07:48,285,Broadway & E 14 St,40.73454567,-73.99074142,224,Spruce St & Nassau St,40.71146364,-74.00552427,22860,Subscriber,1996,male,
64,9/27/2017 15:23:19,9/27/2017 15:24:23,453,W 22 St & 8 Ave,40.74475148,-73.99915362,453,W 22 St & 8 Ave,40.74475148,-73.99915362,21491,Subscriber,1940,male,
851,7/27/2013 20:38:46,7/27/2013 20:52:57,439,E 4 St & 2 Ave,40.7262807,-73.98978041,307,Canal St & Rutgers St,40.71427487,-73.98990025,15249,Subscriber,1949,female,
274,8/5/2015 18:07:23,8/5/2015 18:11:57,380,W 4 St & 7 Ave S,40.73401143,-74.00293877,345,W 13 St & 6 Ave,40.73649403,-73.99704374,22330,Subscriber,1997,male,
407,11/25/2015 8:08:00,11/25/2015 8:14:47,3230,Penn Station Valet,40.7512836,-73.99692446,463,9 Ave & W 16 St,40.74206539,-74.00443172,20599,Subscriber,1951,male,
357,7/12/2013 12:07:34,7/12/2013 12:13:31,519,Pershing Square N,40.75188406,-73.97770164,524,W 43 St & 6 Ave,40.75527307,-73.98316936,15165,Subscriber,1949,male,
1034,9/20/2016 21:40:55,9/20/2016 21:58:09,537,Lexington Ave & E 24 St,40.74025878,-73.98409214,526,E 33 St & 5 Ave,40.74765947,-73.98490707,25698,Subscriber,1996,male,
1865,6/14/2017 22:20:34,6/14/2017 22:51:40,390,Duffield St & Willoughby St,40.69221589,-73.9842844,363,West Thames St,40.70834698,-74.01713445,26753,Subscriber,1949,female,
2803,10/21/2017 14:48:55,10/21/2017 15:35:38,3555,28 St & 41 Ave,40.751047,-73.93797,3532,Ditmars Blvd & 19 St,40.78145,-73.9183302,17321,Subscriber,1998,female,
493,10/9/2015 8:39:12,10/9/2015 8:47:25,262,Washington Park,40.6917823,-73.9737299,390,Duffield St & Willoughby St,40.69221589,-73.9842844,18406,Subscriber,1948,male,
457,2/6/2018 6:56:20,2/6/2018 7:03:58,387,Centre St & Chambers St,40.71273266,-74.0046073,331,Pike St & Monroe St,40.71173107,-73.99193043,20204,Subscriber,1996,female,
210,12/18/2017 8:13:20,12/18/2017 8:16:51,537,Lexington Ave & E 24 St,40.74025878,-73.98409214,476,E 31 St & 3 Ave,40.74394314,-73.97966069,15414,Subscriber,1948,male,
491,1/22/2018 12:10:28,1/22/2018 12:18:40,3435,Grand St & Elizabeth St,40.718822,-73.99596,502,Henry St & Grand St,40.714215,-73.981346,25882,Subscriber,2000,female,
468,9/1/2017 7:17:09,9/1/2017 7:24:57,3169,Riverside Dr & W 82 St,40.78720869,-73.98128127,530,11 Ave & W 59 St,40.771522,-73.990541,19644,Subscriber,1952,female,
210,7/22/2015 14:27:43,7/22/2015 14:31:14,348,W Broadway & Spring St,40.72490985,-74.00154702,161,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,20793,Subscriber,1945,female,
1029,6/11/2015 22:05:00,6/11/2015 22:22:00,161,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,532,S 5 Pl & S 4 St,40.710451,-73.960876,20542,Subscriber,1996,male,
2431,4/29/2015 17:57:26,4/29/2015 18:37:57,422,W 59 St & 10 Ave,40.770513,-73.988038,229,Great Jones St,40.72743423,-73.99379025,20712,Subscriber,1997,male,
105,8/21/2017 11:39:46,8/21/2017 11:41:32,539,Metropolitan Ave & Bedford Ave,40.71534825,-73.96024116,481,S 3 St & Bedford Ave,40.71260486,-73.96264403,16746,Subscriber,1997,male,
993,6/8/2017 8:04:09,6/8/2017 8:20:42,326,E 11 St & 1 Ave,40.72953837,-73.98426726,3258,W 27 St & 10 Ave,40.75018156,-74.00218427,25993,Subscriber,1996,male,
2266,8/24/2016 22:54:31,8/24/2016 23:32:18,382,University Pl & E 14 St,40.73492695,-73.99200509,447,8 Ave & W 52 St,40.76370739,-73.9851615,21240,Subscriber,1996,male,
314,10/25/2013 16:26:15,10/25/2013 16:31:29,334,W 20 St & 7 Ave,40.74238787,-73.99726235,434,9 Ave & W 18 St,40.74317449,-74.00366443,19737,Subscriber,1945,male,
679,2/8/2015 15:36:00,2/8/2015 15:47:00,147,Greenwich St & Warren St,40.71542197,-74.01121978,3002,South End Ave & Liberty St,40.711512,-74.015756,14694,Subscriber,1943,male,
341,4/21/2017 11:40:40,4/21/2017 11:46:21,3066,Tompkins Ave & Hopkins St,40.69957608,-73.94708417,3073,Division Ave & Hooper St,40.70691254,-73.95441667,21292,Subscriber,1996,female,
1332,2/21/2018 17:45:35,2/21/2018 18:07:48,398,Atlantic Ave & Furman St,40.69165183,-73.9999786,3319,14 St & 5 Ave,40.666287,-73.98895053,14768,Subscriber,2000,male,
1424,8/4/2016 11:13:57,8/4/2016 11:37:41,469,Broadway & W 53 St,40.76344058,-73.98268129,3244,University Pl & E 8 St,40.73143724,-73.99490342,25900,Subscriber,2000,male,
745,3/23/2018 18:22:06,3/23/2018 18:34:31,3570,35 Ave & 37 St,40.7557327,-73.9236611,3126,44 Dr & Jackson Ave,40.74718234,-73.9432635,31255,Subscriber,1887,unknown,
522,1/16/2014 17:42:46,1/16/2014 17:51:28,382,University Pl & E 14 St,40.73492695,-73.99200509,223,W 13 St & 7 Ave,40.73781509,-73.99994661,20275,Subscriber,1952,male,
1385,9/23/2017 21:09:01,9/23/2017 21:32:06,408,Market St & Cherry St,40.71076228,-73.99400398,259,South St & Whitehall St,40.70122128,-74.01234218,18521,Subscriber,1998,male,
1075,8/21/2014 8:31:21,8/21/2014 8:49:16,519,E 42 St & Vanderbilt Ave,40.752416,-73.97837,330,Reade St & Broadway,40.71450451,-74.00562789,19408,Subscriber,1951,male,
345,11/10/2017 20:45:02,11/10/2017 20:50:47,435,W 21 St & 6 Ave,40.74173969,-73.99415556,453,W 22 St & 8 Ave,40.74475148,-73.99915362,18137,Subscriber,1950,male,
401,10/31/2013 19:13:20,10/31/2013 19:20:01,308,St James Pl & Oliver St,40.71307916,-73.99851193,264,Maiden Ln & Pearl St,40.70706456,-74.00731853,20578,Subscriber,1932,female,
161,9/17/2016 16:18:03,9/17/2016 16:20:44,341,Stanton St & Mangin St,40.71782143,-73.97628939,342,Columbia St & Rivington St,40.71739973,-73.98016555,27185,Subscriber,1948,female,
